"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0031099","regeneration",167,0.52656781658987,1.55701869596466,0.000673639378194309,0.009355025513485,0.00736471575655573,2873,"tags=33%, list=16%, signal=28%","306/4313/7040/2697/558/3371/9076/55959/301/7351/6657/7476/5653/3569/10631/7124/133/6665/7070/861/825/2621/10404/124872/688/3339/5026/346007/2281/1956/6696/2316/8140/8428/2896/1636/407006/55013/4192/5782/4851/2043/4147/54658/2735/65078/5738/578/706/1026/51156/1051/4781/55909/83999"
"GO:0050810","regulation of steroid biosynthetic process",67,0.620213213831313,1.63902859382051,0.000676542558742055,0.00937286592745274,0.00737876056890416,2798,"tags=31%, list=15%, signal=27%","3552/3490/27122/348/650/2908/7124/1601/133/6591/1594/3952/2246/23541/6770/1958/5629/10613/706/134429/2770"
"GO:0002691","regulation of cellular extravasation",31,0.727052946581757,1.69909724721764,0.000705858476682183,0.00974024690215439,0.00766798013855087,3290,"tags=61%, list=18%, signal=50%","11035/5724/3676/3383/56477/10164/7070/101/7499/9466/683/4192/5734/9750/177/961/9435/83692/613"
"GO:0070372","regulation of ERK1 and ERK2 cascade",229,0.494593626758345,1.49453173521273,0.000706424399741814,0.00974024690215439,0.00766798013855087,2606,"tags=35%, list=14%, signal=31%","3552/2950/960/3624/972/3553/7040/6376/348/3084/112464/650/1848/59341/5345/54209/29108/7099/7124/3383/284340/2192/1601/7162/56034/140885/9590/1969/634/1490/2621/6850/3976/7010/2246/6098/7074/26191/1846/5154/2633/161742/5028/652/8482/3965/399473/81848/3491/1956/2335/6764/10253/3690/1849/407010/351/59/6464/574506/407006/6237/7430/65009/2771/7423/10318/5031/6278/25865/2263/4851/7422/5155/2043/407018/153090/5770/2247/222166/200734"
"GO:0007229","integrin-mediated signaling pathway",103,0.574569705803553,1.61179606668218,0.000723794813284515,0.00995604694472832,0.00783786807434738,3158,"tags=43%, list=17%, signal=36%","3694/7076/4811/3691/2533/9358/3908/3675/3676/1307/7070/634/3696/1490/81031/667/6850/3673/3912/3655/8482/2335/55612/683/284217/3690/2316/3693/3678/7791/3688/3672/4627/3911/2268/8829/3685/4739/9564/961/6714/7094/8754/967"
"GO:2000106","regulation of leukocyte apoptotic process",79,0.606145182295278,1.64974918347348,0.000727333913366351,0.00998102059787806,0.00785752850783155,2460,"tags=34%, list=13%, signal=30%","972/3575/558/5588/301/11035/3958/155038/29126/2621/101/3579/338442/3620/652/3965/3059/5896/4254/8660/64919/3718/6868/25865/7474/3091/64065"
"GO:0032253","dense core granule localization",22,-0.755348214080906,-1.85166515044262,0.000736306481024272,0.0100568271976866,0.0079172070259987,897,"tags=27%, list=5%, signal=26%","5864/8938/440279/547/8499/6860"
"GO:0045348","positive regulation of MHC class II biosynthetic process",11,0.87649541639251,1.70870432406876,0.000736331329963582,0.0100568271976866,0.0079172070259987,613,"tags=27%, list=3%, signal=26%","90865/113277/7099"
"GO:0033077","T cell differentiation in thymus",74,0.619221976812976,1.67352655345343,0.000752785259744508,0.0102332850684987,0.00805612295516053,2352,"tags=30%, list=13%, signal=26%","3552/972/3553/84433/2625/3575/11035/1794/101/652/1021/5896/1209/814/64919/677/678/6935/1960/6868/3140/8876"
"GO:0072006","nephron development",132,0.548897150702603,1.58081236200155,0.000751574026080001,0.0102332850684987,0.00805612295516053,2698,"tags=39%, list=15%, signal=34%","4811/7040/2625/1909/3237/10409/8710/650/55959/130497/3675/1906/2303/9788/2296/7849/4070/182/793/25937/3976/7010/2246/55083/23213/652/79192/65266/28514/2131/3690/2297/3207/4643/2828/59/1958/6299/8826/51196/2138/4851/7422/6662/5155/3911/55366/3217/2247/388585/26249/1499"
"GO:0030194","positive regulation of blood coagulation",25,0.764836593543514,1.71833013649862,0.000762797978490219,0.0103019233179177,0.0081101582109992,725,"tags=32%, list=4%, signal=31%","5054/2152/5328/7056/5327/5345/84034/7057"
"GO:1900048","positive regulation of hemostasis",25,0.764836593543514,1.71833013649862,0.000762797978490219,0.0103019233179177,0.0081101582109992,725,"tags=32%, list=4%, signal=31%","5054/2152/5328/7056/5327/5345/84034/7057"
"GO:0045859","regulation of protein kinase activity",324,0.463168306044805,1.42267298518126,0.000763171318146553,0.0103019233179177,0.0081101582109992,3079,"tags=27%, list=17%, signal=23%","8091/9052/2950/2069/3553/894/6546/348/2810/3084/11213/6317/7042/11035/6622/29108/7099/5058/7124/1906/7057/4486/120892/7070/9961/55861/634/2621/25937/3952/2246/26191/29775/5154/161742/285489/3491/10333/7345/1956/54922/2200/57493/23624/171024/1030/3690/1849/54206/1647/55704/10464/6091/8826/7098/5292/2776/6868/5629/28951/28984/29950/23603/2041/5155/2043/7474/153090/5925/5770/51429/51719/2247/57214/1026/50507/60/2268/4739/6885/55294/6714/57761/9647/26524/51422"
"GO:0032479","regulation of type I interferon production",110,0.566840611957567,1.60357560763851,0.000774683006084781,0.0103846974264745,0.00817532187951556,4035,"tags=34%, list=22%, signal=26%","4939/54739/29108/7099/115004/9111/140885/340061/6850/26191/7097/5971/23220/3659/7098/929/23586/91947/4940/5336/4938/8780/83737/6737/79132/10010/148022/9444/64771/10623/23515/5966/80342/4828/2597/10475/7189"
"GO:0032606","type I interferon production",110,0.566840611957567,1.60357560763851,0.000774683006084781,0.0103846974264745,0.00817532187951556,4035,"tags=34%, list=22%, signal=26%","4939/54739/29108/7099/115004/9111/140885/340061/6850/26191/7097/5971/23220/3659/7098/929/23586/91947/4940/5336/4938/8780/83737/6737/79132/10010/148022/9444/64771/10623/23515/5966/80342/4828/2597/10475/7189"
"GO:0071774","response to fibroblast growth factor",129,0.552607033678467,1.58862044712275,0.000774522412187102,0.0103846974264745,0.00817532187951556,2698,"tags=43%, list=15%, signal=37%","9982/960/2625/3576/558/2250/3371/4882/55959/23767/4233/10631/4804/7057/64399/4486/1969/4920/6422/1490/23768/7010/2246/6098/23213/81848/90993/1956/2817/2131/677/10253/678/56975/2591/3688/860/1960/574506/8826/2132/780/7538/2729/25865/2263/27020/2041/2043/7474/5770/2247/55614/2730/1499"
"GO:0010562","positive regulation of phosphorus metabolic process",409,0.442159707960691,1.37693447831848,0.000783467154818626,0.0104540513676375,0.00822992056153158,2852,"tags=27%, list=15%, signal=24%","8091/718/23682/3606/857/374/972/2069/3553/28232/894/7040/3084/1826/4318/650/7042/11035/133396/6622/55022/117854/5724/54209/3569/7099/5058/7124/1906/7057/1440/4486/1601/5329/120892/8877/7039/1489/2621/8995/6850/3952/3976/7010/2246/7114/1839/29775/3655/1464/5154/79705/5028/652/285489/3059/3491/4254/10333/7345/1956/84830/4038/2200/3953/355/10253/5621/3690/3678/351/55704/10464/6091/5217/8826/7098/5292/7423/6868/5629/28984/5031/115825/27020/824/7422/5155/2043/7474/3600/9181/3091/90/153090/5770/51429/51719/2247/57214/30844/388585/3985/1026/50507/116496/54625/8829/4739/6093/6885/177"
"GO:0045937","positive regulation of phosphate metabolic process",409,0.442159707960691,1.37693447831848,0.000783467154818626,0.0104540513676375,0.00822992056153158,2852,"tags=27%, list=15%, signal=24%","8091/718/23682/3606/857/374/972/2069/3553/28232/894/7040/3084/1826/4318/650/7042/11035/133396/6622/55022/117854/5724/54209/3569/7099/5058/7124/1906/7057/1440/4486/1601/5329/120892/8877/7039/1489/2621/8995/6850/3952/3976/7010/2246/7114/1839/29775/3655/1464/5154/79705/5028/652/285489/3059/3491/4254/10333/7345/1956/84830/4038/2200/3953/355/10253/5621/3690/3678/351/55704/10464/6091/5217/8826/7098/5292/7423/6868/5629/28984/5031/115825/27020/824/7422/5155/2043/7474/3600/9181/3091/90/153090/5770/51429/51719/2247/57214/30844/388585/3985/1026/50507/116496/54625/8829/4739/6093/6885/177"
"GO:0015908","fatty acid transport",86,0.581282625616299,1.60238406698307,0.000788067778002521,0.0104912655227876,0.00825921729347591,2041,"tags=30%, list=11%, signal=27%","3552/29015/3553/28232/348/22925/5743/301/7351/2171/5947/80763/1906/7057/123/2182/9536/624/6850/3952/1382/8660/5468/5321/1636/6513"
"GO:0009756","carbohydrate mediated signaling",11,-0.856963409762794,-1.76341680960188,0.000796542912400229,0.0105797706552975,0.00832889269339786,1115,"tags=45%, list=6%, signal=43%","51085/81035/4825/3651/64581"
"GO:0071295","cellular response to vitamin",26,0.756378959262507,1.71157972734686,0.000808107450774512,0.0106357960168982,0.00837299849115888,2076,"tags=46%, list=11%, signal=41%","4330/3371/1591/10631/6422/2621/6591/1594/3952/5251/2242/5292"
"GO:0035739","CD4-positive, alpha-beta T cell proliferation",17,0.814087332369337,1.70542730468536,0.000808061540507397,0.0106357960168982,0.00837299849115888,1327,"tags=47%, list=7%, signal=44%","84433/5588/7048/284194/654346/64115/29126/3965"
"GO:2000561","regulation of CD4-positive, alpha-beta T cell proliferation",17,0.814087332369337,1.70542730468536,0.000808061540507397,0.0106357960168982,0.00837299849115888,1327,"tags=47%, list=7%, signal=44%","84433/5588/7048/284194/654346/64115/29126/3965"
"GO:0050866","negative regulation of cell activation",167,0.524923545238333,1.5521567177827,0.000805078548685802,0.0106357960168982,0.00837299849115888,3042,"tags=43%, list=16%, signal=36%","3624/972/7040/6376/348/3635/80380/558/114757/3956/7056/301/3135/133396/284194/654346/54209/3958/53833/84959/64115/114897/5270/7128/29126/942/3566/861/634/6422/8995/7805/864/26191/3620/5154/652/3623/3965/79679/8651/6385/2335/27242/3133/8654/5621/23208/3659/2896/8764/10464/3718/3077/4192/3949/2729/5155/100507436/407018/284021/9750/57045/57162/9306/1051/2268/1840/1739/4345/6714/83737"
"GO:0033209","tumor necrosis factor-mediated signaling pathway",98,0.580998644623065,1.62501682220276,0.000811384097377871,0.01065470591364,0.0083878852506112,2959,"tags=31%, list=16%, signal=26%","2950/834/114769/29108/7124/7185/8877/7128/2621/8995/6850/7805/7114/8718/10673/970/2131/355/8764/837/6868/330/81/10758/3875/84817/83643/3856/8717/7132"
"GO:0046632","alpha-beta T cell differentiation",107,0.572362581860344,1.61385434132127,0.000816896381769792,0.0106816695211253,0.00840911226967322,2519,"tags=31%, list=14%, signal=27%","3606/2625/9021/3956/6775/301/7048/6778/3569/114548/942/3566/861/639/8995/6850/864/3965/3716/5971/8651/64919/8809/3659/10538/3718/2355/84766/3726/57089/5734/64332/6461"
"GO:0002705","positive regulation of leukocyte mediated immunity",119,0.554125189540394,1.57912051724016,0.000817126506278452,0.0106816695211253,0.00840911226967322,2939,"tags=35%, list=16%, signal=30%","718/3606/3553/7040/2625/3135/912/6778/5724/54209/3569/114548/7124/22914/100528032/958/23529/100141515/3133/8809/3136/135250/3823/3105/154064/10666/3106/3134/3821/23586/3140/3916/3107/4436/5819/3822/51571/5817/6891/353091/6885/5336"
"GO:0071887","leukocyte apoptotic process",105,0.580770257841545,1.63422729217179,0.000838254421141238,0.0109331787225876,0.00860711213362424,2745,"tags=33%, list=15%, signal=29%","972/3575/558/5588/301/11035/3569/3958/155038/29126/2621/101/3579/338442/3620/652/3965/3059/5896/4254/8660/27242/355/64919/3718/6868/25865/7474/64332/3091/64065/80301/10758/578/3988"
"GO:0072577","endothelial cell apoptotic process",50,0.657095341263734,1.682447114354,0.000843727387276975,0.0109768103198817,0.00864146097763455,1144,"tags=32%, list=6%, signal=30%","5054/2152/7040/2625/3135/3676/51129/7124/4804/3383/7057/9037/958/7128/2621/7010"
"GO:2001234","negative regulation of apoptotic signaling pathway",205,0.497805105388313,1.49582438347872,0.000845390675646215,0.0109768103198817,0.00864146097763455,3259,"tags=30%, list=18%, signal=25%","5054/3552/2950/960/972/3553/6376/3084/5743/4318/1437/3958/7124/3383/8870/7057/5329/120892/7128/624/6591/3655/627/652/90993/56917/2139/4582/407006/2534/4000/2771/2729/2138/85450/25946/9181/3091/90/5925/5770/2247/2730/10625/578/3574/1499/7046/8829/3685/7857/219699/4170/64114/6714/7178/1459/581/637/10488/2876/598"
"GO:0050856","regulation of T cell receptor signaling pathway",44,0.677909763097115,1.69704177575543,0.000851128504709229,0.010977472540693,0.00864198230898059,4808,"tags=64%, list=26%, signal=47%","84433/3783/150771/3958/7070/634/7805/26191/2633/5621/7430/10666/25865/1997/5819/3988/8915/868/8945/100/5771/10385/8525/4068/56940/1540/5074/4690"
"GO:1905954","positive regulation of lipid localization",87,0.592908499205464,1.63665636495811,0.000849339114935947,0.010977472540693,0.00864198230898059,1886,"tags=28%, list=10%, signal=25%","3552/718/857/302/3553/348/22925/154664/5360/9227/54209/9388/1906/114897/1601/123/19/9536/1149/6696/5468/4035/5321/10938"
"GO:0033002","muscle cell proliferation",178,0.509669699345721,1.51210812649766,0.000847878691636618,0.010977472540693,0.00864198230898059,2715,"tags=30%, list=15%, signal=26%","3606/2069/4313/7040/6376/348/3084/2697/1901/5743/4318/650/7042/858/5345/5724/3569/1012/7099/7124/1906/2303/7057/2296/7128/26011/861/3351/3673/1839/30008/652/1956/2242/3690/5468/574506/407006/5292/65009/2771/5031/2263/7043/4851/5155/407018/2735/2247/388585/1499/7046/1026"
"GO:0002292","T cell differentiation involved in immune response",74,0.616465879330393,1.66607784766823,0.000862946684200608,0.0110805415703009,0.00872312309317969,2519,"tags=32%, list=14%, signal=28%","3606/2625/9021/3956/6775/301/6778/3569/114548/942/3566/8995/3965/3716/5971/8809/10538/3718/84766/3726/57089/5734/64332/6461"
"GO:0021675","nerve development",79,0.602200049835988,1.63901169146082,0.000861796088621674,0.0110805415703009,0.00872312309317969,2918,"tags=47%, list=16%, signal=40%","1902/10371/1909/4882/55959/8828/3232/3676/4804/3212/1906/5270/4909/1258/123041/3213/84189/627/23213/3198/2131/7020/6405/494470/4803/6299/3200/6326/1889/89797/2043/5361/1499/3670/6495/8829/55558"
"GO:0050922","negative regulation of chemotaxis",34,0.726568230339972,1.72733128002801,0.000870826788480514,0.0111569865754218,0.00878330419401283,3141,"tags=53%, list=17%, signal=44%","79890/9353/7057/22914/100528032/9037/4681/100532736/6092/6405/6091/3273/4851/7474/7473/8829/55558/6259"
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",237,0.486394118298688,1.47161802828899,0.000875364634789877,0.0111903677705699,0.00880958343970015,2702,"tags=29%, list=15%, signal=25%","3624/10468/857/2201/7040/27122/22943/1001/135228/650/7042/858/7048/7041/3675/7057/23089/51232/1601/5654/6422/4681/100532736/50515/81031/1149/4088/161742/23213/652/399473/3491/8200/11167/10272/55612/375387/2200/2022/25928/10253/1030/494470/2297/5468/4035/407010/6935/9839/3077/64750/6868/23111/642489/4052/7043/4851/3209/7474/407018/90/57154/2280/200734/6653/388585/57045/7046"
"GO:0006022","aminoglycan metabolic process",81,0.603821256617329,1.6513501107534,0.000891336964616423,0.0113444667298763,0.0089308973828889,2639,"tags=36%, list=14%, signal=31%","11227/960/3553/9956/64131/7040/10331/3037/374907/3038/83539/93010/2296/50515/29940/56548/2131/51363/84752/10090/2132/10678/5155/9957/2247/64132/57214/79586/9469"
"GO:0001910","regulation of leukocyte mediated cytotoxicity",69,0.614238887991155,1.63099687064174,0.000890285215518259,0.0113444667298763,0.0089308973828889,2852,"tags=52%, list=15%, signal=44%","7040/3635/3575/11035/6372/3135/912/5272/3383/22914/100528032/6318/634/3952/3965/3133/3136/135250/3823/3105/154064/10666/3106/3134/3821/3140/3916/3107/100507436/5819/3822/51571/5817/6891/353091/177"
"GO:0006909","phagocytosis",183,0.506049028068948,1.50657476239485,0.000912482569833971,0.011588128425238,0.00912271932121637,2390,"tags=28%, list=13%, signal=25%","306/718/1535/7040/9938/558/301/83871/54209/29108/7099/5058/7057/375033/4486/7052/5806/8877/1794/4688/19/8291/140885/2621/8406/6850/3952/3673/2934/5359/7097/3560/1265/11151/3953/3690/23208/4035/11031/3688/10326/201294/4647/2534/23616/4240/929/3949/5031/4627/23603/3600"
"GO:0002526","acute inflammatory response",72,0.61183649807782,1.64415876927472,0.000921752553489024,0.0116802385935557,0.00919523277475749,1716,"tags=38%, list=9%, signal=34%","3552/2950/2152/718/3553/6288/2625/5743/6289/133396/5345/3569/114548/53833/7124/241/9536/101/3579/5359/5265/9180/2335/2131/12/3133/3557"
"GO:0019079","viral genome replication",113,0.548950589030023,1.55566581738883,0.000930853324244074,0.0117186339145596,0.00922545937597502,4025,"tags=31%, list=22%, signal=24%","8091/3428/3576/27350/4939/117854/7124/60489/2621/5359/2040/25827/8519/407006/24138/10410/5629/10318/4851/4599/55337/4940/9683/4938/5610/9218/10581/684/79677/8638/1642/5289/1488/10475/6732"
"GO:0048736","appendage development",165,0.511004214561715,1.50846253755256,0.000928894126845374,0.0117186339145596,0.00922545937597502,2383,"tags=28%, list=13%, signal=25%","8626/2201/22943/3236/2697/3235/3691/4882/7042/7476/130497/3205/64093/144165/5362/50515/1382/3655/652/57167/10512/8200/4038/137392/221833/2131/5125/7020/3227/494470/3207/54206/860/6299/51222/3664/5916/1889/341640/2263/51776/56603/4851/3209/6662/7474/7473"
"GO:0060173","limb development",165,0.511004214561715,1.50846253755256,0.000928894126845374,0.0117186339145596,0.00922545937597502,2383,"tags=28%, list=13%, signal=25%","8626/2201/22943/3236/2697/3235/3691/4882/7042/7476/130497/3205/64093/144165/5362/50515/1382/3655/652/57167/10512/8200/4038/137392/221833/2131/5125/7020/3227/494470/3207/54206/860/6299/51222/3664/5916/1889/341640/2263/51776/56603/4851/3209/6662/7474/7473"
"GO:0050820","positive regulation of coagulation",28,0.756381641710888,1.72885859487711,0.000935370166414207,0.0117245208521746,0.00923009384994289,725,"tags=29%, list=4%, signal=27%","5054/2152/5328/7056/5327/5345/84034/7057"
"GO:0006029","proteoglycan metabolic process",97,0.572821967513819,1.59946127333241,0.00093345038579456,0.0117245208521746,0.00923009384994289,2698,"tags=34%, list=15%, signal=29%","9956/64131/10331/1909/2300/650/55959/4166/83539/93010/10402/50515/81031/23213/29940/56548/2817/2131/51363/10090/2132/10678/10855/90161/2137/79690/6483/9957/64132/1301/79586/9469/1499"
